title,reviews,criticScore,tMeter,audScore
Psycho Beach Party,Saddled with both a script and direction that never comes near the wit or cleverness in Busch's own performance.,rotten,53,66
Psycho Beach Party,Good belly laughs amid lower-key giddiness.,fresh,53,66
Psycho Beach Party,It definitively skewers the false innocence of American pop culture on the eve of the countercultural deluge.,fresh,53,66
Psycho Beach Party,"Immaculate execution in every detail of one poor conception after another... uninspired, arrogant, and lazy.",rotten,53,66
Psycho Beach Party,Cool original camp. This is a fun little movie.,fresh,53,66
Psycho Beach Party,It's Back to the Beach writ saucy.,fresh,53,66
Psycho Beach Party,"It's all enjoyable enough, but it's played so broadly that it loses whatever impact it might have had.",rotten,53,66
Psycho Beach Party,Sharp satire. Great fun.,fresh,53,66
Psycho Beach Party,"If this wearying exercise in camp, rib-nudging double entendres, rhyming gollyspeak and groovy-daddio! set design wrapped around a wan murder mystery sounds like an Annette Funicello movie gone to hell, it at least succeeds on one level.",rotten,53,66
Terror Tract,A solid anthology horror film that opts more for dark comedy than scares...,fresh,60,35
Terror Tract,"Terror Tract might be worth a cheap rental, but don't expect any scares, gore or even laughs.",rotten,60,35
Bruiser,"It's fascinating in an overwrought kind of way, and even though it was not filmed in Pittsburgh, it's still filled with all of Romero's usual touches.",fresh,67,30
Bruiser,"Never scary or suspenseful, and only succeeds at being sleazy and unpleasant. It's easy to see why this stinker never got a theatrical release.",rotten,67,30
Bruiser,"Dark, ugly, violent, and bleak. Fun times for all!",fresh,67,30
Bruiser,"Bruiser is clearly meant to operate as both a social satire and horror flick, but it's effective in neither realm.",rotten,67,30
Bruiser,The humor is vacuous and the story lacks subtlety.,rotten,67,30
Bruiser,"A fairy tale worth telling for Romero who, even in his minor failures, exposes by example the dearth of significance and heart in the majority of today's lifeless knock-offs.",fresh,67,30
Bruiser,"Bruiser may be a lightweight in the Romero canon, but he's still able to deliver the goods.",fresh,67,30
Bruiser,Bruiser is very adept at getting its point across.,fresh,67,30
Dracula 2000,"Mary, a descendant of the prototypical vampire slayer, works at a Virgin megastore in New Orleans, and the gratuitous use of the city during Mardi Gras is the least of this movie's unoriginal sins.",rotten,17,39
Dracula 2000,"One half-expects a sexually subversive, blood-soaked gay carnival. Instead, Simon makes the effete Dracula (Butler) suck on some abuse.",rotten,17,39
Dracula 2000,"Dracula may stay undead in the new millennium, but there's not a sign of life -- oh, that bloodless acting -- in this sorry mess.",rotten,17,39
Dracula 2000,Even true believers will have a hard time sinking their fangs into this thoroughly perfunctory affair.,rotten,17,39
Dracula 2000,Wilts when compared in the light with other Dracula films.,rotten,17,39
Dracula 2000,A perfect example of the kind of rigidly conventional vampire movie that wearies contemporary horror buffs.,rotten,17,39
Dracula 2000,"A fast-paced and captivating exercise in gory action-horror, A  la Wesley Snipes's 1998 bloodsucker epic, Blade.",fresh,17,39
Dracula 2000,"It's still a fun bit of ""Matrix"" lite horror fare...",fresh,17,39
Dracula 2000,"Too scary, too gory, too gross.",rotten,17,39
Dracula 2000,"Without a single scare to its credit nor a particularly inspired storyline, this film fails to justify its existence.",rotten,17,39
Dracula 2000,"While the result certainly doesn't suck, it does lack any real bite.",rotten,17,39
Dracula 2000,The use of Craven's name in the title is a cheesy marketing ploy and the secret to the fanged suitor's aversion to all things Christian is an even cheesier hoot.,rotten,17,39
Halloween: Resurrection,[Seems] even more uselessly redundant and shamelessly money-grubbing than most third-rate horror sequels.,rotten,11,26
Halloween: Resurrection,"While the production values here are more cool than crappy, there's nothing really new about Resurrection.",rotten,11,26
Halloween: Resurrection,A cheesy thing that opened Friday without any advance screening.,rotten,11,26
Halloween: Resurrection,"Spectators will indeed sit open-mouthed before the screen, not screaming but yawning.",rotten,11,26
Halloween: Resurrection,"It's not the worst film in the series -- Halloween III will never be unseated -- but there's not nearly enough scares, or humor, to make Halloween: Resurrection worthwhile.",rotten,11,26
Halloween: Resurrection,"Generic slasher-movie nonsense, but it's not without style.",rotten,11,26
Halloween: Resurrection,"The most cynical and low-effort of all the Halloween sequels, if mildly amusing as a time capsule of early-2000s techno-horror flicks.",rotten,11,26
Halloween: Resurrection,Stay away unless you like kitschy early internet nostalgia and lots of blurry found-footage trickery.,rotten,11,26
Halloween: Resurrection,"He comes, he kills, he fries, he stirs again. He's about as scary as Perry Como.",rotten,11,26
Halloween: Resurrection,"Myers shows up and slaughters almost everyone until martial-artist Harris and Sara Moyer team up to shock him in the nuts and say things like: ""Trick or treat, motherf***er!""",rotten,11,26
Halloween: Resurrection,"It's a ridiculous, absurd slasher film with a concept that is so bad that it's undoubtedly good and makes for some wicked entertainment.",fresh,11,26
Halloween: Resurrection,"Provides the Halloween franchise with a clear, objective Worst Movie Of The Series...a virtually flawless collection of all the things that can make a slasher film unwatchable.",rotten,11,26
Sleepless,Sleepless is full-force Argento.,fresh,50,50
Sleepless,"Gorgeous but overbaked ""mama's boy"" thriller from master Argento.",fresh,50,50
Sleepless,"The entire exercise is a heartrending one, particularly for fans of the horror auteur who held hopes that Sleepless would return Argento to form.",rotten,50,50
Sleepless,The ending's actually pretty good -- it just takes too long in getting there.,rotten,50,50
Chasing Sleep,"It boasts impressive formal construction, beautiful cinematography and excellent acting.",fresh,50,48
Chasing Sleep,"Long, introspective, indulgent cinema is certainly here to stay - let's try for something a little, well, better.",rotten,50,48
Chasing Sleep,...a wonderfully creepy riff on Polanski's Repulsion...,fresh,50,48
Chasing Sleep,...A gem well hidden on video store shelves beneath artwork that makes it look like a quick cash-in on the success of What Lies Beneath.,fresh,50,48
Chasing Sleep,A disappointment from start to finish.,rotten,50,48
Beyond Re-Animator,Suggests what porn might be like if it existed only to make you feel viciously ill.,rotten,45,39
Beyond Re-Animator,"This director's work has varied from the sublime (""The Dentist"") to the awful (""Faust""). This lies somewhere in between, more toward the good than the bad.",fresh,45,39
Beyond Re-Animator,Combs is still cool but the suroundings don't do it for me.,rotten,45,39
Beyond Re-Animator,"On the bright side, Yuzna brings back special effects maestro Screaming Mad George.",rotten,45,39
Beyond Re-Animator,"[Director Brian] Yuzna is clearly having a lot of fun with this admittedly absurd material, and makes the smart decision of having his actors play things straight.",fresh,45,39
Beyond Re-Animator,"If you ever wanted to see a rodent engaged in a boxing match with a severed zombie penis, then this is the movie for you . . .",fresh,45,39
Beyond Re-Animator,A tired retread that doesn't maximize on the novelty of its prison setting.,rotten,45,39
Beyond Re-Animator,Incredibly stupid but mercilessly funny.,fresh,45,39
Beyond Re-Animator,A follow-up that pays homage to its lineage while marking a little new territory of its own.,fresh,45,39
Book of Shadows: Blair Witch 2,It is just another dreadful teen horror flick--albeit one gussied up with self-conscious notions about the thin line between perception and reality.,fresh,14,17
Book of Shadows: Blair Witch 2,A pale shadow of the diabolically clever piece of video hocus-focus that was The Blair Witch Project.,rotten,14,17
Book of Shadows: Blair Witch 2,"The results should hold your interest, but they're hardly bewitching.",rotten,14,17
Book of Shadows: Blair Witch 2,The real problem here may be that Blair Witch 2 was made simply -- and only -- because Blair Witch made a lot of money.,rotten,14,17
Book of Shadows: Blair Witch 2,A muddled if appealing failure.,rotten,14,17
Book of Shadows: Blair Witch 2,"A plausible premise, visual tricks and a little blood don't help this sequel to rise above largely formulaic territory.",rotten,14,17
Book of Shadows: Blair Witch 2,Really bad slasher sequel.,rotten,14,17
Book of Shadows: Blair Witch 2,It at least aims for different and something that pays tribute to the first film more than anything.,fresh,14,17
Book of Shadows: Blair Witch 2,This film was cranked out awfully fast.,rotten,14,17
Book of Shadows: Blair Witch 2,"The arguing goes on and on, until you just want someone to die so you can go home already.",rotten,14,17
